Company_Name,City,Country,Location,query_address,Latitude,Longitude
Deconstructeam,Valencia,Spain,Custom Notable List,"Valencia, Spain",39.4697065,-0.3763353
Eidos-Montréal,Desconocida,Desconocido,Custom Notable List,"Desconocida, Desconocido",,
Fire Horse Studio,São Paulo,Brazil,Custom Notable List,"São Paulo, Brazil",-23.5506507,-46.6333824
Free Lives,Cape Town,South Africa,Custom Notable List,"Cape Town, South Africa",-33.9288301,18.4172197
Frictional Games,Helsingborg,Sweden,Custom Notable List,"Helsingborg, Sweden",56.0442098,12.703706
FromSoftware,Tokyo,Japan,Custom Notable List,"Tokyo, Japan",35.6768601,139.7638947
Game Science,Desconocida,Desconocido,Custom Notable List,"Desconocida, Desconocido",,
Giant Sparrow,Santa Monica,USA,Custom Notable List,"Santa Monica, USA",34.0194704,-118.491227
GSC Game World,Kyiv,Ukraine,Custom Notable List,"Kyiv, Ukraine",50.4500336,30.5241361
Hazelight Studios,Stockholm,Sweden,Custom Notable List,"Stockholm, Sweden",59.3251172,18.0710935
Hello Games,Guildford,United Kingdom,Custom Notable List,"Guildford, United Kingdom",51.2356068,-0.5732063
InnerSloth,Redmond,USA,Custom Notable List,"Redmond, USA",47.6694141,-122.1238767
IO Interactive,Copenhagen,Denmark,Custom Notable List,"Copenhagen, Denmark",55.6867243,12.5700724
Iron Gate Studio,Skövde,Sweden,Custom Notable List,"Skövde, Sweden",58.3896329,13.8456344
Ironhide Game Studio,Montevideo,Uruguay,Custom Notable List,"Montevideo, Uruguay",-34.9058916,-56.1913095
Kiro'o Games,Yaoundé,Cameroon,Custom Notable List,"Yaoundé, Cameroon",3.8689867,11.5213344
Koei Tecmo,Yokohama,Japan,Custom Notable List,"Yokohama, Japan",35.4503381,139.6343802
Kojima Productions,Tokyo,Japan,Custom Notable List,"Tokyo, Japan",35.6768601,139.7638947
Larian Studios,Ghent,Belgium,Custom Notable List,"Ghent, Belgium",51.0538286,3.7250121
